compressor,compressor_policy,llm_policy,outlier_precision,regular_precision,outlier_values,outlier0,outlier1,outlier2,k_values,k0,k1,k2,num_samples,correct_count,avg_accuracy,avg_latency,avg_ce_loss,avg_margin,avg_payload_ratio,avg_compression_ratio,tp0_original_bytes,tp1_original_bytes,tp2_original_bytes,tp0_compressed_bytes,tp1_compressed_bytes,tp2_compressed_bytes,tp0_payload_ratio,tp1_payload_ratio,tp2_payload_ratio,model_name,split,positive_token,negative_token,positive_token_id,negative_token_id,prompt_template
topk,topk,,,,,,,,"1.0000,0.1250,0.2500",1.0000,0.1250,0.2500,100,92,0.92,0.0667878749850206,0.2091962938668439,3.4613374847173692,0.4792751736111111,2.0864840389404575,39321600.0,39321600.0,39321600.0,39321600.0,6150400.0,11065600.0,1.0,0.1564,0.2814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"1.0000,0.1250,0.5000",1.0000,0.1250,0.5000,100,92,0.92,0.07048483300022781,0.21629591541961418,3.933413196206093,0.5626085069444444,1.7774349083895853,39321600.0,39321600.0,39321600.0,39321600.0,6150400.0,20896000.0,1.0,0.1564,0.5314,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.5000,0.1250,1.0000",0.5000,0.1250,1.0000,100,92,0.92,0.07180773699656129,0.2243519905701396,3.9792798182368276,0.5626085069444444,1.7774349083895853,39321600.0,39321600.0,39321600.0,20896000.0,6150400.0,39321600.0,0.5314,0.1564,1.0,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,1.0000,0.1250",0.2500,1.0000,0.1250,100,92,0.92,0.07326002599438652,0.21211728870868682,2.472157998085022,0.4792751736111111,2.0864840389404575,39321600.0,39321600.0,39321600.0,11065600.0,39321600.0,6150400.0,0.2814,1.0,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.2500,0.1250",0.2500,0.2500,0.1250,100,92,0.92,0.07717448999872431,0.22341799331828952,2.4591587591171264,0.23974609375,4.171079429735234,39321600.0,39321600.0,39321600.0,11065600.0,11065600.0,6150400.0,0.2814,0.2814,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.5000,1.0000",0.2500,0.5000,1.0000,100,92,0.92,0.07908525001257657,0.2274150827297126,5.309301734864712,0.6042751736111112,1.654875202011133,39321600.0,39321600.0,39321600.0,11065600.0,20896000.0,39321600.0,0.2814,0.5314,1.0,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.2500,0.2500",0.2500,0.2500,0.2500,100,92,0.92,0.0792351309908554,0.21191452287370338,4.357975361347198,0.2814127604166667,3.553499132446501,39321600.0,39321600.0,39321600.0,11065600.0,11065600.0,11065600.0,0.2814,0.2814,0.2814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.5000,1.0000,0.2500",0.5000,1.0000,0.2500,100,92,0.92,0.08024638700531796,0.17940256198809948,4.260924346745014,0.6042751736111112,1.654875202011133,39321600.0,39321600.0,39321600.0,20896000.0,39321600.0,11065600.0,0.5314,1.0,0.2814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.5000,0.2500,0.1250",0.5000,0.2500,0.1250,100,92,0.92,0.08153614600887522,0.23225025978405028,2.3925748300552367,0.3230794270833333,3.095214105793451,39321600.0,39321600.0,39321600.0,20896000.0,11065600.0,6150400.0,0.5314,0.2814,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.7500,0.1250,1.0000",0.7500,0.1250,1.0000,100,92,0.92,0.08393581200158223,0.21940615372295724,3.8391128236055376,0.6459418402777778,1.5481269947925416,39321600.0,39321600.0,39321600.0,30726400.0,6150400.0,39321600.0,0.7814,0.1564,1.0,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.7500,0.1250,0.1250",0.7500,0.1250,0.1250,100,92,0.92,0.08510223099496216,0.2561958681046963,1.9454499673843384,0.36474609375,2.7416331994645247,39321600.0,39321600.0,39321600.0,30726400.0,6150400.0,6150400.0,0.7814,0.1564,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.5000,0.1250,0.2500",0.5000,0.1250,0.2500,100,92,0.92,0.085362972994335,0.20397663636715152,3.439207476079464,0.3230794270833333,3.095214105793451,39321600.0,39321600.0,39321600.0,20896000.0,6150400.0,11065600.0,0.5314,0.1564,0.2814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.7500,0.2500,0.1250",0.7500,0.2500,0.1250,100,92,0.92,0.08691489000339062,0.2313003399549052,2.4008982014656066,0.4064127604166667,2.460552663195835,39321600.0,39321600.0,39321600.0,30726400.0,11065600.0,6150400.0,0.7814,0.2814,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.1250,0.7500",0.2500,0.1250,0.7500,100,92,0.92,0.08922991699073464,0.23769735387089896,4.15730425298214,0.4064127604166667,2.460552663195835,39321600.0,39321600.0,39321600.0,11065600.0,6150400.0,30726400.0,0.2814,0.1564,0.7814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.5000,0.1250",0.2500,0.5000,0.1250,100,92,0.92,0.08957689100410789,0.21477323239669205,2.467431445121765,0.3230794270833333,3.095214105793451,39321600.0,39321600.0,39321600.0,11065600.0,20896000.0,6150400.0,0.2814,0.5314,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.5000,0.2500,0.5000",0.5000,0.2500,0.5000,100,92,0.92,0.09009911098750308,0.2135512551816646,4.878067370504141,0.4480794270833333,2.231747184889212,39321600.0,39321600.0,39321600.0,20896000.0,11065600.0,20896000.0,0.5314,0.2814,0.5314,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.5000,0.5000,0.2500",0.5000,0.5000,0.2500,100,92,0.92,0.09079793400131166,0.1899830903453403,4.284390143752098,0.4480794270833333,2.231747184889212,39321600.0,39321600.0,39321600.0,20896000.0,20896000.0,11065600.0,0.5314,0.5314,0.2814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.5000,0.1250,0.5000",0.5000,0.1250,0.5000,100,92,0.92,0.09138865201734006,0.22762101432090276,4.053836672008037,0.4064127604166667,2.460552663195835,39321600.0,39321600.0,39321600.0,20896000.0,6150400.0,20896000.0,0.5314,0.1564,0.5314,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.7500,0.5000,0.1250",0.7500,0.5000,0.1250,100,92,0.92,0.09188240399351344,0.22835801551584153,2.3427729868888854,0.48974609375,2.0418743768693917,39321600.0,39321600.0,39321600.0,30726400.0,20896000.0,6150400.0,0.7814,0.5314,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.7500,0.1250",0.2500,0.7500,0.1250,100,92,0.92,0.09386861099628732,0.2139238235540688,2.4702758502960207,0.4064127604166667,2.460552663195835,39321600.0,39321600.0,39321600.0,11065600.0,30726400.0,6150400.0,0.2814,0.7814,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.5000,0.7500,0.2500",0.5000,0.7500,0.2500,100,92,0.92,0.09686918600695207,0.17797272520838306,4.251492592990399,0.5314127604166666,1.8817764165390505,39321600.0,39321600.0,39321600.0,20896000.0,30726400.0,11065600.0,0.5314,0.7814,0.2814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.5000,0.5000",0.2500,0.5000,0.5000,100,92,0.92,0.09892529901582747,0.22862820255191763,5.30762480288744,0.4480794270833333,2.231747184889212,39321600.0,39321600.0,39321600.0,11065600.0,20896000.0,20896000.0,0.2814,0.5314,0.5314,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.5000,0.1250,0.7500",0.5000,0.1250,0.7500,100,92,0.92,0.10037026401143521,0.22285944662900875,4.009264961481095,0.48974609375,2.0418743768693917,39321600.0,39321600.0,39321600.0,20896000.0,6150400.0,30726400.0,0.5314,0.1564,0.7814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.7500,0.1250,0.7500",0.7500,0.1250,0.7500,100,92,0.92,0.10223680200055242,0.2176176102476893,3.8883419781923294,0.5730794270833334,1.7449588185174667,39321600.0,39321600.0,39321600.0,30726400.0,6150400.0,30726400.0,0.7814,0.1564,0.7814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.5000,0.7500",0.2500,0.5000,0.7500,100,92,0.92,0.10527395399985835,0.2297263660520548,5.289928454756737,0.5314127604166666,1.8817764165390505,39321600.0,39321600.0,39321600.0,11065600.0,20896000.0,30726400.0,0.2814,0.5314,0.7814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"1.0000,0.1250,1.0000",1.0000,0.1250,1.0000,100,91,0.91,0.05500299902167171,0.21724637563427676,3.8350424474477767,0.7188042534722222,1.3911993357989283,39321600.0,39321600.0,39321600.0,39321600.0,6150400.0,39321600.0,1.0,0.1564,1.0,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,1.0000,1.0000",0.1250,1.0000,1.0000,100,91,0.91,0.05963339299429208,0.25450216133656794,5.04736794769764,0.7188042534722222,1.3911993357989283,39321600.0,39321600.0,39321600.0,6150400.0,39321600.0,39321600.0,0.1564,1.0,1.0,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"1.0000,0.1250,0.1250",1.0000,0.1250,0.1250,100,91,0.91,0.06260818700306117,0.25362328728660943,1.9736861681938171,0.4376085069444444,2.285147532853955,39321600.0,39321600.0,39321600.0,39321600.0,6150400.0,6150400.0,1.0,0.1564,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.5000,0.2500,1.0000",0.5000,0.2500,1.0000,100,91,0.91,0.0712724790116772,0.2120503598000505,4.959357891529798,0.6042751736111112,1.654875202011133,39321600.0,39321600.0,39321600.0,20896000.0,11065600.0,39321600.0,0.5314,0.2814,1.0,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.2500,1.0000",0.2500,0.2500,1.0000,100,91,0.91,0.0749344430025667,0.2496244798960106,5.12026300996542,0.5209418402777778,1.9196000833159759,39321600.0,39321600.0,39321600.0,11065600.0,11065600.0,39321600.0,0.2814,0.2814,1.0,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"1.0000,0.1250,0.7500",1.0000,0.1250,0.7500,100,91,0.91,0.0765781160001643,0.21645337499969172,3.8857339185476305,0.6459418402777778,1.5481269947925416,39321600.0,39321600.0,39321600.0,39321600.0,6150400.0,30726400.0,1.0,0.1564,0.7814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,1.0000,0.5000",0.1250,1.0000,0.5000,100,91,0.91,0.07718111599097029,0.2573334396962309,5.0282590186595915,0.5626085069444444,1.7774349083895853,39321600.0,39321600.0,39321600.0,6150400.0,39321600.0,20896000.0,0.1564,1.0,0.5314,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.5000,1.0000",0.1250,0.5000,1.0000,100,91,0.91,0.07733881400432438,0.25148651639203307,5.058755247592926,0.5626085069444444,1.7774349083895853,39321600.0,39321600.0,39321600.0,6150400.0,20896000.0,39321600.0,0.1564,0.5314,1.0,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.7500,1.0000",0.1250,0.7500,1.0000,100,91,0.91,0.08125569599913433,0.2540972899555345,5.049126276373864,0.6459418402777778,1.5481269947925416,39321600.0,39321600.0,39321600.0,6150400.0,30726400.0,39321600.0,0.1564,0.7814,1.0,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,1.0000,0.7500",0.1250,1.0000,0.7500,100,91,0.91,0.08320931398775429,0.2542181227465335,5.021231077313423,0.6459418402777778,1.5481269947925416,39321600.0,39321600.0,39321600.0,6150400.0,39321600.0,30726400.0,0.1564,1.0,0.7814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.1250,0.5000",0.2500,0.1250,0.5000,100,91,0.91,0.08627682999474928,0.24294443068640248,4.170503414869309,0.3230794270833333,3.095214105793451,39321600.0,39321600.0,39321600.0,11065600.0,6150400.0,20896000.0,0.2814,0.1564,0.5314,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.7500,0.1250,0.2500",0.7500,0.1250,0.2500,100,91,0.91,0.08778097298694774,0.21088164940476417,3.420051715970039,0.4064127604166667,2.460552663195835,39321600.0,39321600.0,39321600.0,30726400.0,6150400.0,11065600.0,0.7814,0.1564,0.2814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.5000,0.5000",0.1250,0.5000,0.5000,100,91,0.91,0.09214594598626719,0.25279754628667434,4.99992589712143,0.4064127604166667,2.460552663195835,39321600.0,39321600.0,39321600.0,6150400.0,20896000.0,20896000.0,0.1564,0.5314,0.5314,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.5000,0.2500,0.7500",0.5000,0.2500,0.7500,100,91,0.91,0.09500304800458252,0.21220652601958137,4.921969595849514,0.5314127604166666,1.8817764165390505,39321600.0,39321600.0,39321600.0,20896000.0,11065600.0,30726400.0,0.5314,0.2814,0.7814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.5000,0.7500",0.1250,0.5000,0.7500,100,91,0.91,0.09746353198774159,0.2521625820182089,5.032308273911476,0.48974609375,2.0418743768693917,39321600.0,39321600.0,39321600.0,6150400.0,20896000.0,30726400.0,0.1564,0.5314,0.7814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.7500,0.1250,0.5000",0.7500,0.1250,0.5000,100,91,0.91,0.09810500999679789,0.21822413194429827,3.940696013569832,0.48974609375,2.0418743768693917,39321600.0,39321600.0,39321600.0,30726400.0,6150400.0,20896000.0,0.7814,0.1564,0.5314,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.7500,0.5000",0.1250,0.7500,0.5000,100,91,0.91,0.09913678402081132,0.253716487888305,5.034877328872681,0.48974609375,2.0418743768693917,39321600.0,39321600.0,39321600.0,6150400.0,30726400.0,20896000.0,0.1564,0.7814,0.5314,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.2500,0.7500",0.2500,0.2500,0.7500,100,91,0.91,0.10243851400446147,0.2508791944335098,5.105980004370212,0.4480794270833333,2.231747184889212,39321600.0,39321600.0,39321600.0,11065600.0,11065600.0,30726400.0,0.2814,0.2814,0.7814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.7500,0.7500",0.1250,0.7500,0.7500,100,91,0.91,0.10517184201162308,0.2541957622395421,5.023444340229035,0.5730794270833334,1.7449588185174667,39321600.0,39321600.0,39321600.0,6150400.0,30726400.0,30726400.0,0.1564,0.7814,0.7814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,1.0000,0.2500",0.1250,1.0000,0.2500,100,90,0.9,0.06953708900138736,0.2377402751048794,4.15651927664876,0.4792751736111111,2.0864840389404575,39321600.0,39321600.0,39321600.0,6150400.0,39321600.0,11065600.0,0.1564,1.0,0.2814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.5000,0.1250",0.1250,0.5000,0.1250,100,90,0.9,0.08423361700028181,0.2607983922306448,2.1172270917892457,0.2814127604166667,3.553499132446501,39321600.0,39321600.0,39321600.0,6150400.0,20896000.0,6150400.0,0.1564,0.5314,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.7500,0.2500",0.1250,0.7500,0.2500,100,90,0.9,0.0919651790196076,0.23568998453090897,4.13676160864532,0.4064127604166667,2.460552663195835,39321600.0,39321600.0,39321600.0,6150400.0,30726400.0,11065600.0,0.1564,0.7814,0.2814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.2500,0.5000",0.2500,0.2500,0.5000,100,90,0.9,0.09525413202354685,0.25021159703595913,5.1114073491096494,0.36474609375,2.7416331994645247,39321600.0,39321600.0,39321600.0,11065600.0,11065600.0,20896000.0,0.2814,0.2814,0.5314,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,1.0000,0.1250",0.1250,1.0000,0.1250,100,89,0.89,0.06534994700690731,0.25738231067545714,2.1613982009887693,0.4376085069444444,2.285147532853955,39321600.0,39321600.0,39321600.0,6150400.0,39321600.0,6150400.0,0.1564,1.0,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.2500,0.1250,0.1250",0.2500,0.1250,0.1250,100,89,0.89,0.0751878070179373,0.29060615578666327,1.8874710512161255,0.19807942708333334,5.04847986852917,39321600.0,39321600.0,39321600.0,11065600.0,6150400.0,6150400.0,0.2814,0.1564,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.2500,0.1250",0.1250,0.2500,0.1250,100,89,0.89,0.0761176859983243,0.28416400894522664,2.0458994817733767,0.19807942708333334,5.04847986852917,39321600.0,39321600.0,39321600.0,6150400.0,11065600.0,6150400.0,0.1564,0.2814,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.2500,0.2500",0.1250,0.2500,0.2500,100,89,0.89,0.07909717400791123,0.2684505620243726,3.9819066071510316,0.23974609375,4.171079429735234,39321600.0,39321600.0,39321600.0,6150400.0,11065600.0,11065600.0,0.1564,0.2814,0.2814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.5000,0.2500",0.1250,0.5000,0.2500,100,89,0.89,0.08574571499368176,0.231161046414054,4.108048469424248,0.3230794270833333,3.095214105793451,39321600.0,39321600.0,39321600.0,6150400.0,20896000.0,11065600.0,0.1564,0.5314,0.2814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.2500,0.5000",0.1250,0.2500,0.5000,100,89,0.89,0.08688184099970385,0.29025501963013084,4.814039151072502,0.3230794270833333,3.095214105793451,39321600.0,39321600.0,39321600.0,6150400.0,11065600.0,20896000.0,0.1564,0.2814,0.5314,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.7500,0.1250",0.1250,0.7500,0.1250,100,89,0.89,0.08938483500853181,0.2568931602034718,2.1522440624237063,0.36474609375,2.7416331994645247,39321600.0,39321600.0,39321600.0,6150400.0,30726400.0,6150400.0,0.1564,0.7814,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.2500,0.7500",0.1250,0.2500,0.7500,100,89,0.89,0.09164108701050282,0.2960201766296814,4.877594417929649,0.4064127604166667,2.460552663195835,39321600.0,39321600.0,39321600.0,6150400.0,11065600.0,30726400.0,0.1564,0.2814,0.7814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.2500,1.0000",0.1250,0.2500,1.0000,100,88,0.88,0.07219382400857284,0.29639216686264264,4.903191065788269,0.4792751736111111,2.0864840389404575,39321600.0,39321600.0,39321600.0,6150400.0,11065600.0,39321600.0,0.1564,0.2814,1.0,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.1250,1.0000",0.1250,0.1250,1.0000,100,87,0.87,0.06691308599431067,0.32430723231183944,3.87771308362484,0.4376085069444444,2.285147532853955,39321600.0,39321600.0,39321600.0,6150400.0,6150400.0,39321600.0,0.1564,0.1564,1.0,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.1250,0.7500",0.1250,0.1250,0.7500,100,87,0.87,0.08930978401796892,0.3231526260843384,3.8852506178617476,0.36474609375,2.7416331994645247,39321600.0,39321600.0,39321600.0,6150400.0,6150400.0,30726400.0,0.1564,0.1564,0.7814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.1250,0.2500",0.1250,0.1250,0.2500,100,86,0.86,0.07957866898039356,0.3226923628122313,3.1446837542951105,0.19807942708333334,5.04847986852917,39321600.0,39321600.0,39321600.0,6150400.0,6150400.0,11065600.0,0.1564,0.1564,0.2814,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.1250,0.1250",0.1250,0.1250,0.1250,100,85,0.85,0.07884805500740186,0.3653095334395766,1.6978164196014405,0.15641276041666666,6.3933402705515086,39321600.0,39321600.0,39321600.0,6150400.0,6150400.0,6150400.0,0.1564,0.1564,0.1564,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
topk,topk,,,,,,,,"0.1250,0.1250,0.5000",0.1250,0.1250,0.5000,100,85,0.85,0.08377619000850245,0.32147149811295095,3.803158159852028,0.2814127604166667,3.553499132446501,39321600.0,39321600.0,39321600.0,6150400.0,6150400.0,20896000.0,0.1564,0.1564,0.5314,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
