compressor,compressor_policy,llm_policy,outlier_precision,regular_precision,outlier_values,outlier0,outlier1,outlier2,k_values,k0,k1,k2,num_samples,correct_count,avg_accuracy,avg_latency,avg_ce_loss,avg_margin,avg_payload_ratio,avg_compression_ratio,tp0_original_bytes,tp1_original_bytes,tp2_original_bytes,tp0_compressed_bytes,tp1_compressed_bytes,tp2_compressed_bytes,tp0_payload_ratio,tp1_payload_ratio,tp2_payload_ratio,model_name,split,positive_token,negative_token,positive_token_id,negative_token_id,prompt_template
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.0100,0.5000,0.5000",0.0100,0.5000,0.5000,"0.2877,0.5327,0.5327",0.2877,0.5327,0.5327,100,93,0.93,0.14344500100472943,0.18736962300405138,4.4627599275112155,0.4510497877332899,2.217050150994217,39321600.0,39321600.0,39321600.0,11313600.0,20947200.0,20947198.0,0.2877,0.5327,0.5327,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.0100,0.5000,0.2500",0.0100,0.5000,0.2500,"0.2877,0.5327,0.4077",0.2877,0.5327,0.4077,100,93,0.93,0.14447894500102848,0.18733528426324483,4.462293931841851,0.4093831210666233,2.44269963401168,39321600.0,39321600.0,39321600.0,11313600.0,20947200.0,16031998.0,0.2877,0.5327,0.4077,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.2500,0.2500,0.0100",0.2500,0.2500,0.0100,"0.4077,0.4077,0.2877",0.4077,0.4077,0.2877,100,93,0.93,0.1450391749944538,0.18712892143725185,4.470086283683777,0.3677164035373264,2.7194870568195673,39321600.0,39321600.0,39321600.0,16032000.0,16031992.0,11313600.0,0.4077,0.4077,0.2877,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.5000,0.2500,0.2500",0.5000,0.2500,0.2500,"0.5327,0.4077,0.4077",0.5327,0.4077,0.4077,100,93,0.93,0.14646877001039685,0.18700910691724856,4.469214206933975,0.4493813747829861,2.22528136704134,39321600.0,39321600.0,39321600.0,20947192.0,16032000.0,16031992.0,0.5327,0.4077,0.4077,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.2500,0.2500,0.2500",0.2500,0.2500,0.2500,"0.4077,0.4077,0.4077",0.4077,0.4077,0.4077,100,93,0.93,0.1474641179968603,0.18700596305017825,4.468651487827301,0.40771477593315975,2.452695018745013,39321600.0,39321600.0,39321600.0,16032000.0,16031992.0,16032000.0,0.4077,0.4077,0.4077,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.5000,0.0100,0.2500",0.5000,0.0100,0.2500,"0.5327,0.2877,0.4077",0.5327,0.2877,0.4077,100,93,0.93,0.14767558200052008,0.1874814988821163,4.469617674946785,0.40938290066189237,2.4427009491192595,39321600.0,39321600.0,39321600.0,20947192.0,11313592.0,16031988.0,0.5327,0.2877,0.4077,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.2500,0.5000,0.5000",0.2500,0.5000,0.5000,"0.4077,0.5327,0.5327",0.4077,0.5327,0.5327,100,93,0.93,0.14799827799433843,0.1869967386982171,4.4691659152507786,0.49104812622070315,2.0364602705978903,39321600.0,39321600.0,39321600.0,16032000.0,20947196.0,20947198.0,0.4077,0.5327,0.5327,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.5000,0.0100,0.5000",0.5000,0.0100,0.5000,"0.5327,0.2877,0.5327",0.5327,0.2877,0.5327,100,93,0.93,0.1485647379886359,0.18751893185661175,4.469662729501724,0.4510496181911892,2.217050984346746,39321600.0,39321600.0,39321600.0,20947192.0,11313592.0,20947194.0,0.5327,0.2877,0.5327,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.0100,0.2500,0.5000",0.0100,0.2500,0.5000,"0.2877,0.4077,0.5327",0.2877,0.4077,0.5327,100,93,0.93,0.14938982900232076,0.18739148269436556,4.4628382879495625,0.4093831380208333,2.4426995328496175,39321600.0,39321600.0,39321600.0,11313600.0,16032000.0,20947200.0,0.2877,0.4077,0.5327,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.2500,0.2500,0.5000",0.2500,0.2500,0.5000,"0.4077,0.4077,0.5327",0.4077,0.4077,0.5327,100,93,0.93,0.15014405799563973,0.18696707036579027,4.469102129936219,0.4493814425998264,2.225281031220728,39321600.0,39321600.0,39321600.0,16032000.0,16031992.0,20947200.0,0.4077,0.4077,0.5327,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.0100,0.5000,0.0100",0.0100,0.5000,0.0100,"0.2877,0.5327,0.2877",0.2877,0.5327,0.2877,100,93,0.93,0.15041432400699706,0.18709237659932115,4.464363185763359,0.3693847486707899,2.7072043542632533,39321600.0,39321600.0,39321600.0,11313600.0,20947200.0,11313598.0,0.2877,0.5327,0.2877,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.5000,0.2500,0.0100",0.5000,0.2500,0.0100,"0.5327,0.4077,0.2877",0.5327,0.4077,0.2877,100,93,0.93,0.15425076600397006,0.18709639172273454,4.469691026210785,0.40938301934136284,2.4427002409842333,39321600.0,39321600.0,39321600.0,20947192.0,16032000.0,11313594.0,0.5327,0.4077,0.2877,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
llmint8,llmint8_fp16_int8,fp16_int8,fp16,int8,"0.2500,0.5000,0.2500",0.2500,0.5000,0.2500,"0.4077,0.5327,0.4077",0.4077,0.5327,0.4077,100,93,0.93,0.15470096601406114,0.18703682065010072,4.468970097303391,0.4493814765082465,2.2252808633104597,39321600.0,39321600.0,39321600.0,16032000.0,20947196.0,16032000.0,0.4077,0.5327,0.4077,google/flan-t5-base,validation,positive,negative,1465,2841,"Classify the sentiment of the following sentence as positive or negative.
Sentence: {sentence}
Sentiment:"
